,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2023-02-28,,,,,0.012758128028487394,,0.02428056608989273,0.03588198371572548,,,,,0.06974353052517258,,0.02843401771649768,,0.017786023318340276,0.0754426512023695,0.09430331423407862,0.03909931970730367,0.028959007392754282,0.0711262079178323,0.026572758733937163,0.19999999999999998,0.056219316407799744,,,,0.023172328823219658,,,0.02753116883551547,0.07741616513389701,,,,0.04516079951154754,,0.03168303502530079,0.014429677680328027
2023-03-31,0.021039089222130443,,,,0.010240682649628997,,0.012114342083814855,0.03299698541044242,,,,0.010281547061701273,,,0.06746251356065815,,0.022465814661085767,0.08928772283886798,0.11160965387486903,,0.041295597123538225,0.06900698663026598,0.05807020539188307,0.17488559125660644,0.0835231138831798,,,,0.02152136292829922,,,0.03321116984139654,0.03613389610065082,,,,0.05521004539939057,,0.026512321938762688,0.023131358142827844
2023-04-30,0.039098441255658506,,0.03366843279435297,0.012325015587692025,,,0.03362256345694773,,,,,0.010047708194895123,,,0.02087273497487372,,0.02288418906837998,0.07944206440081368,0.09930258009591653,,0.02105437422744129,0.07122557669376081,0.04130483912896371,0.19999999999999998,0.10249936514898919,,0.00706364262141404,,0.03939944313652057,,,,0.061209699271129,,,0.007138794260899506,0.04509116956573251,,,0.05274936611561925
2023-05-31,0.012108689935271989,,0.010462067089554848,,,,0.011626119815685863,,,,0.029607038004075773,0.016641332603287453,,,0.0802475730708133,,0.03481159020301444,0.07893582240767373,0.09866977787255182,,0.02849709456737198,0.0789358221884092,0.06510652707150606,0.2,0.08915264716913586,0.013783977105762258,,,,,,,0.06258962713842514,0.02421382905554919,0.027235813851002662,0.006855062513691077,0.030519588337217397,,,
2023-06-30,0.038072284583046026,0.017542923119638013,0.04196397230064338,0.02060217018396591,,,0.02222939034984322,,,,,,,,0.044345790864030475,,0.03202039969361273,0.07792860976933293,0.09741076235439892,,0.03080696161720905,0.07412114046371579,0.06364379866824774,0.2,0.07123184743798482,0.01813794154291537,0.002983056457306623,,0.07134204984041546,,,,,0.030397024025879727,,0.003436899805161728,0.0417829769226522,,,
2023-07-31,0.023550138388086773,,,0.02497320848203142,,0.013185844434908733,0.011866720438299127,,,,0.010911931357223239,,,,0.0344008501562063,,0.07897035473422832,0.10154977288495429,0.1269372164921724,,0.020030475805670443,0.06869476840686684,0.09434910719353609,0.16429529541145463,0.08063181803227612,0.027927427224993917,,,0.032450208281235036,,,,0.02768150975395556,0.013122687809640285,,0.005947717907708651,0.038522946804551705,,,
2023-08-31,,0.015546084084652557,,0.014906232670105511,,0.02372639510388528,0.03215151796309626,,,,0.0155107822646245,,,,0.025623518406345157,,0.029542740412042173,0.07883304927651369,0.09854131182154033,,0.026662744927581226,0.068046884568028,0.053750579640154394,0.2,0.11075135939572235,,,,0.026902972902271748,,0.035786891559054824,,0.05781941025263755,0.03695793857094821,,0.008230552325418639,0.040709033855377504,,,
2023-09-30,,0.01563032497291472,,0.0150905082417189,,0.02027070008613068,0.026706140574499864,,,,0.01342354473372903,,,,0.025178784774269658,,0.029958746999034894,0.07831836165957706,0.09789795227777316,,0.02466087991272444,0.06765266204495218,0.055049336533760033,0.2,0.11202639884278186,,,,0.024809459279506976,,0.03871536195434077,,0.0652282277423947,0.043205518019564314,,0.007874085588261148,0.03830300576206567,,,
2023-10-31,,0.01538100567958441,,,,0.029354858614783857,0.027300592560533042,,,,0.022139489067186397,,,,0.03961927871982896,0.06742490231345095,0.042459123638762725,0.07717534355883265,0.09646917968847266,,0.016828982942519596,0.06778632782852034,0.08303326732200247,0.1999999999999999,0.08758737810624516,,0.004342026746260952,,0.024865273023401642,,0.021521213096025792,,,0.03286939670760086,,0.003998906453377816,0.03984345393260953,,,
2023-11-30,0.03893982103532845,0.015223279980056776,,0.015301722900870006,,,0.018937793208906893,,,,,,,,0.024129549587147445,0.04354429762475638,0.025389707497440163,0.07883992273807963,0.10169678629540839,,0.020997288212691957,0.06902055481966865,0.050763051126006424,0.19999999999999998,0.12593568442284875,,,0.017637059686420053,0.024868967097647868,,,,0.057051683848070134,0.03352255078424341,,0.008306248698043797,0.02989403043636499,,,
2023-12-31,0.03879052872310872,0.021463318784766938,,0.031034723129135567,,0.023776705874942655,0.016610060521267248,,,,,,,,0.05140881916925977,,0.026581713911168068,0.0690092806087528,0.10456584864432523,,0.026000763738933425,0.07469414785149024,0.052519034934453486,0.2,0.07090530558796376,,,0.01863626266834201,,,,,0.05830912037922439,0.03379331882023228,0.045216337079993396,0.007045475548026379,0.029639234024613544,,,
2024-01-31,0.048981853366194456,0.020443501972244853,,0.023892210463437678,,,0.023538922069964337,,,,,,,0.03141625652618603,0.03184481361784906,,0.02309752193679511,0.06613076704752437,0.11621128874144696,,0.024610458029266834,0.06826699429831137,0.06322184303578993,0.19999999999999998,0.11893626361798337,,0.01229686889369499,,0.0242277233893201,,,,0.037316869509867755,0.022031577594273766,,0.003416766719179361,0.040117499170669806,,,
