Date,SPY,QQQ,SCHD,IWM,GLD,IEF,SHY,TLT,NVDA,MSFT,AAPL,GOOGL,AMZN,META,AVGO,TSLA,LLY,JPM,V,XOM,COST,AMD,069500.KS,229200.KS,360750.KS,133690.KS,411060.KS,261240.KS,153130.KS,148070.KS,458730.KS,005930.KS,000660.KS,005380.KS,000270.KS,035420.KS,068270.KS,207940.KS,373220.KS,051910.KS,006400.KS,105560.KS,055550.KS,012450.KS,042660.KS,009540.KS,034020.KS,028260.KS
2015-01-15,178331.56619262695,99153.99229431152,9759.822105407715,107381.46673583984,130857.08264160156,92173.47761535645,74692.55545043945,106626.38969421387,508.2385298013687,41760.33615112305,25575.441497802734,27027.28635406494,15523.994834899902,79498.23956298828,8263.482256889343,13840.222520828247,61696.4288482666,44059.577896118164,63131.89990234375,59253.80179595947,121147.81831359863,2726.639979362488,19869.56640625,,,19409.857421875,,,92434.3984375,92601.6875,,20480.732421875,42929.5703125,119807.828125,35505.01953125,149581.5,27614.677734375,,,155726.6875,108751.1484375,22977.58984375,27131.689453125,22869.40234375,146878.90625,59951.40625,16423.84375,118028.234375
2015-01-16,179584.91764068604,99715.51191329956,9832.222239017487,108474.58602905273,131770.25638961792,90944.31019592285,74173.9213256836,104634.61647033691,514.4641894698143,42203.10592460632,25224.258516311646,27208.721437454224,15634.543179988861,80226.50533676147,8416.50783276558,13843.118772983551,62152.37877845764,44543.52790260315,63203.849224090576,60327.89270782471,120774.50134277344,2570.44511282444,19594.15625,,,18755.640625,,,92425.1796875,93233.03125,,20204.37890625,41151.671875,117404.8359375,35166.87890625,149581.5,27144.927734375,,,152673.25,104918.5234375,22631.830078125,26943.71875,21855.240234375,143402.484375,58897.453125,16013.2490234375,114247.984375
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,19793.724609375,,,19164.521484375,,,92425.1796875,93160.1796875,,20618.90625,40761.41796875,118434.6875,34828.73828125,149388.96875,27312.6953125,,,157035.328125,105876.6796875,22946.162109375,27037.708984375,23173.65234375,156439.078125,64167.22265625,16461.173828125,110047.6796875
2015-01-20,180570.3289743848,100843.1819874281,9875.05486882152,108380.67127688788,134024.21367462166,91457.95463094674,74387.12025077734,106380.01570691727,517.7379706340616,42481.75676897541,25960.584410786396,27271.98331300146,15616.734978405759,81629.98771615326,8530.087429749197,13807.443429316976,63551.49828828592,44516.84224081598,63885.50209123036,60509.88567323238,120883.86297246441,2417.1839556035993,19969.357421875,,,19385.80078125,,,92434.3984375,93196.6015625,,21064.150390625,40804.77734375,119121.25,35099.25390625,152084.15625,27144.927734375,,,159652.5625,106834.84375,23134.759765625,27319.673828125,22767.986328125,155569.96875,63547.2578125,16349.19140625,110467.7109375
2015-01-21,182759.96278118342,102073.01373101957,9987.06745725451,108796.48051799834,135000.7385820616,91663.90198254026,74911.02008453198,105890.93940633349,528.6763145721925,42347.4921031883,26343.003578039352,28026.869494352955,16151.078231563559,82744.02814932354,8631.9399455596,14240.84067377192,64185.674106868915,44975.21469782572,64445.658978304826,61457.86421814468,121525.6160750445,2662.4149321889854,20013.259765625,,,19443.53125,,,92439.0078125,93164.2421875,,21417.2578125,41672.03515625,117748.09375,34017.1953125,150159.0,26809.390625,,,160961.25,109709.328125,23417.662109375,27632.966796875,22058.0703125,150789.890625,62927.2890625,16274.5380859375,104167.2734375
2015-01-22,184658.55617504567,103502.5999293197,10059.844182335655,110522.64301299583,135486.34368923958,91032.5861744117,74553.8006783463,105043.86503673159,535.4159942629849,43271.38685521204,26908.94696552423,28809.77924146573,16786.760555944056,83355.40636631195,8579.132195186685,14542.178302953835,64096.79022280034,46138.51849454222,64240.81436659908,61852.41638942389,122840.9603060456,2672.2930912561424,20069.138671875,,,19520.498046875,,,92448.2265625,92901.1796875,,21156.263671875,40761.41796875,115345.0859375,33949.56640625,147271.359375,26339.63671875,,,168376.765625,111146.5546875,23543.38671875,27664.306640625,22565.154296875,160784.609375,65097.1875,16834.439453125,104167.2734375
2015-01-23,184121.36174040288,103999.90285701491,9958.712742928416,110733.6872500889,134752.27857534774,91865.28558709659,74781.97305807285,106781.5236584656,538.3617163963354,43429.39675526228,27117.798769937363,29134.315166284796,16942.471061116783,83764.8596944157,8746.870551615022,14555.950346593978,63970.01245316304,45526.98510497622,64579.576883425936,60690.36994828563,123838.90044494346,2657.514932093618,20184.888671875,,,19866.83984375,,,92452.84375,93322.0703125,,21279.083984375,41195.0546875,115345.0859375,33307.09375,150159.0,27111.373046875,,,170121.609375,119770.0078125,23543.38671875,28541.5390625,22311.611328125,159480.953125,63857.23828125,16759.787109375,110047.6796875
2015-01-26,184518.5007019043,103861.0637512207,9966.84930896759,111781.79760360718,133382.65268325806,91638.16493225098,74724.12844848633,106437.09048843384,535.9230773001909,43264.94066619873,27141.595796585083,28847.843141555786,16791.313284873962,83394.31177139282,8724.82223367691,14933.565496444702,63940.46005439758,45590.87511062622,64127.70658493042,61259.997900009155,124565.72858047485,2830.5448862314224,20184.888671875,,,19765.826171875,,,92462.0703125,93714.6328125,,21325.140625,41845.49609375,112942.0625,31413.4921875,148426.421875,26842.94140625,,,163142.28125,121207.2421875,24014.890625,29105.470703125,21855.240234375,164261.03125,64167.22265625,16909.095703125,108787.5859375
2015-01-27,181211.58956865594,100683.20893194713,9767.7202006937,110714.13162391074,134264.92772109993,91324.19729180448,74409.69005838223,106092.25017625839,507.7464299401545,39073.21525684465,26065.696879108902,27878.814243239816,16553.764087181073,81152.50743114948,8525.159159534262,14820.948649290483,63298.54918133374,44916.716107526794,62441.96922581829,60428.113514898345,122302.90509741195,2914.1101833009743,20324.5859375,,,19828.35546875,,,92462.0703125,93629.6484375,,21494.025390625,42626.02734375,112598.78125,30703.38671875,147078.875,26507.408203125,,,173611.28125,122165.40625,23763.419921875,29230.791015625,22311.611328125,173386.640625,65717.171875,17469.0,113407.9296875
2015-01-28,178456.70811796188,99925.78438821621,9617.961041583912,108586.30561411567,132886.30600213632,91805.48605957069,74282.93202251941,107566.9926400166,498.26596069918014,37635.93786803167,27472.92478960799,27344.198390492704,16360.994510546094,81448.434599787,8521.664209911134,14310.777805885067,62477.00725388434,43652.40710926987,61142.451990614645,58294.111896473914,120822.69432006218,2831.720994800562,20344.54296875,,,19640.7578125,,,92462.0703125,93888.6484375,,21156.263671875,42669.390625,113628.6328125,31109.166015625,149581.5,26574.51171875,,,173611.28125,123123.5625,22946.162109375,28102.919921875,24187.814453125,175124.859375,71296.921875,18066.228515625,117608.203125
2015-01-29,181394.38083560206,101607.6998461783,9781.470729557332,110871.7615537718,130952.14926477056,92134.13296724204,74787.72858805954,107623.3269103244,514.043721566486,38659.68985658605,28530.845355932834,27582.750274620485,16904.711707571405,83924.60461468901,8707.668822447304,14834.592664917,63934.56564687425,44703.363460670225,61989.66220190283,58464.00943545392,122575.74813624378,2830.2839499626134,20248.759765625,,,19390.61328125,,,92480.5078125,94147.671875,,20879.9140625,41108.3203125,114658.5,31548.74609375,141688.515625,26910.048828125,,,173611.28125,120728.1640625,23291.923828125,28572.8671875,23275.06640625,169910.21875,70986.9375,17730.287109375,115508.0390625
2015-01-30,181491.8032310903,102158.7532365974,9752.231867997907,109874.95820900425,135646.8626745604,94175.39311315864,75870.16829458997,110986.80248448625,505.5966693248047,37671.79783341009,28486.641922923736,29273.42423785478,19477.87857932737,82760.43731415644,8520.994356009178,14914.378728632582,64684.75232207216,44247.35811859369,64562.99083747435,59132.13688977994,126278.86124508455,2823.9160521354643,20240.771484375,,,19659.998046875,,,92485.140625,94070.78125,,20956.669921875,41325.1328125,116374.9375,31109.166015625,137838.28125,27312.6953125,,,173175.0625,123602.640625,23134.759765625,28196.91015625,23275.06640625,169475.671875,70056.96875,17394.34375,114247.984375
2015-02-02,183772.8360900879,103066.69214630127,9890.423551559448,110901.75419616699,134539.5779876709,94074.77563476562,75859.88530731201,110587.91470336914,516.750391960144,38499.36890411377,28849.313871383667,28987.351263046265,20027.625728607178,81772.3010559082,8484.435410499573,15454.870915412903,64417.95392227173,45142.45715713501,64683.65263366699,60604.22134780884,128960.50455474854,2934.330083847046,20192.87890625,,,19669.615234375,,,92489.765625,94070.78125,,21002.734375,40414.5078125,117404.8359375,31481.1171875,136875.734375,27849.55078125,,,179281.96875,125039.890625,23386.21875,28040.259765625,23782.150390625,173821.203125,73776.8125,17954.248046875,113407.9296875
2015-02-03,186277.7583600115,103971.90118418075,10036.304276488954,112794.47666017804,132925.0053958129,93204.65358573943,75735.23616255261,108158.49949731957,529.222427072873,38766.057422873564,28830.553198121488,29023.475955940085,19960.71205487824,82152.05682677217,8542.04880844045,15985.407003719592,63646.958509634715,46121.93737598369,65757.04685345292,62359.45656262804,135694.83591131866,3030.75592214489,20184.888671875,,,19684.046875,,,92498.96875,94337.890625,,20972.0234375,40501.234375,113971.921875,30703.38671875,137068.265625,28789.056640625,,,181463.046875,124560.796875,23857.71875,28510.208984375,24289.232421875,172517.53125,75016.7578125,18290.19140625,116348.125
2015-02-04,184419.31745558977,103237.74894214235,9949.068873000797,111680.99534576759,132680.2619347535,92780.03684932366,75275.1084873639,107672.4459140934,527.2528431349929,38748.25793908443,28871.766447413247,28454.338267305866,19902.583807907067,81892.37225313671,8620.771452671615,15900.241378387436,62654.99923549127,45561.58970450517,66632.7551091928,61442.589792511426,136757.8502153419,3110.2050350856734,20324.5859375,,,19674.427734375,,,92508.1953125,93961.515625,,20864.556640625,41021.58984375,114315.234375,31109.166015625,139570.921875,28453.51953125,,,186261.359375,126956.203125,23952.021484375,28635.533203125,24187.814453125,170344.765625,73776.8125,18700.787109375,115508.0390625
2015-02-05,185649.42917611264,103777.85003554355,10012.840911404695,112740.46809302084,132458.80202233884,92127.63064679503,74993.33408928104,106129.21907760948,534.0666540781058,39179.87802980561,28979.249132046243,28558.915207460755,20332.13771040039,81593.14053597953,8706.31157137896,16023.248236125684,63500.759110751096,45721.19378262665,68139.15245298017,61836.823750763666,134641.50312080327,3599.9558569564833,20117.03125,,,19693.666015625,,,92526.640625,93872.4765625,,20849.19921875,40891.5078125,113971.921875,30669.580078125,137068.265625,28453.51953125,,,176228.53125,123123.5625,22851.861328125,27100.361328125,23630.025390625,171648.4375,73156.8359375,18738.115234375,114247.984375
2015-02-06,184659.39971798658,102882.18436717615,9974.594385125441,112328.3916527126,128700.67713085935,90862.74681444839,74623.92603957467,103982.18810321204,530.351734668111,39042.18317823298,28661.23052591551,28703.133774871938,20300.948875195347,80156.04047315195,8564.516021180083,15719.476641390007,62405.99636365473,46503.18783535063,66868.5061592441,61563.251098671,133943.57390005141,3286.9441169128404,20148.97265625,,,19905.322265625,,,92531.28125,93868.421875,,21064.150390625,39460.5078125,112255.4765625,30094.732421875,137645.765625,31607.564453125,,,182771.6875,127435.2890625,23574.82421875,27069.0390625,23832.857421875,171648.4375,74396.796875,19820.59375,116348.125
2015-02-09,185849.42511017248,103677.98141836189,10036.115686663426,112660.11567192525,130693.73117303476,91816.85081699677,75433.63185571879,104954.26565185189,535.6440233791436,39423.9376059277,29168.117121001706,28767.9745904468,20319.656561437994,81002.67742075771,8451.798243211233,15900.687131374609,62418.0344539471,46956.47034398373,67106.53300809581,62279.38648534287,134356.52091626823,3333.967809726717,20125.01953125,,,19809.1171875,,,92535.875,93714.6328125,,21417.2578125,39200.34765625,108135.9921875,29215.55859375,131100.390625,33083.9296875,,,188006.171875,128393.4375,23103.328125,26223.123046875,23883.568359375,176863.0625,76566.6953125,19783.267578125,116348.125
2015-02-10,187384.120159477,105042.02010250371,10115.438293663668,113111.70025004074,129618.02544323727,91369.7687741369,75237.03625143692,103872.55217129365,549.3197415858667,39553.301777766086,29658.000060325023,29289.735067054862,20404.964127311716,81624.83151218761,8827.621010827366,15776.19238430506,63066.21743808966,47363.65572335664,66717.98645908106,61758.5095342258,134655.8503170889,3326.063884044648,20029.2265625,,,19756.203125,,,92545.109375,93362.53125,,21156.263671875,39156.97265625,107449.4375,29418.4453125,124747.5078125,32748.39453125,,,189314.796875,126956.203125,23229.060546875,26254.455078125,23072.234375,165130.140625,74706.7734375,19783.267578125,114668.0078125
2015-02-11,188092.62081623077,105761.60243268684,10147.797342030215,113312.2665957911,128496.02880688477,91628.0097294841,75486.59421937913,104397.6917696651,547.3945257499508,39474.91113367304,30450.253491392126,29265.932131016394,20587.682708569337,83323.49087123387,8930.320083344122,15571.285838338197,63222.76598874712,47442.02803409612,67418.03021427896,61676.975727720186,134716.53799469303,3369.6318517761247,20057.162109375,,,20165.0859375,,,92526.640625,93212.8046875,,20803.14453125,40631.31640625,107792.7265625,29756.591796875,129560.2890625,33285.25,,,187133.765625,128393.4375,23291.923828125,26442.431640625,24187.814453125,162088.265625,76256.703125,19484.65234375,117608.203125
2015-02-12,191302.9463234134,107782.61421763524,10304.0138970064,115448.15211230703,129742.82822131366,92338.49842473865,76070.66687460802,104820.1056707874,590.9170140025963,40432.45216041058,31063.063979348168,29920.849576282315,20851.842006153893,83631.21253911406,9142.909581406508,14954.96048498433,64217.44816472847,48774.66101366468,69171.7974965712,63345.96457017213,135986.75309816748,3449.7837211189326,19997.291015625,,,20434.4609375,,,92540.4921875,93184.4609375,,20634.26171875,40457.87109375,106419.5859375,29891.845703125,130907.859375,33889.21875,,,184080.3125,127435.2890625,23134.759765625,25847.166015625,24390.646484375,165130.140625,77806.6328125,19708.61328125,116768.140625
2015-02-13,191308.6399119906,108265.49246809445,10300.055243207607,115663.4907179419,129919.57393591292,91654.86678555608,75761.07293768786,103321.54391717166,588.7757503509783,40996.799923195504,31088.32547469763,30080.14050734695,21023.55812846683,82755.44685850851,9143.055753418012,14959.434863724746,63983.28191481996,48657.70596473012,68564.79443597607,63771.15692269988,134828.43786925077,3468.7799512100173,20144.974609375,,,20506.62109375,,,92545.109375,93042.8125,,20895.26171875,40804.77734375,108479.296875,30432.87890625,128597.734375,38922.2734375,,,191495.890625,126477.125,23669.123046875,26881.0546875,24644.1875,164695.578125,73776.8125,20119.2109375,123908.6328125
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,20168.927734375,,,20732.708984375,,,92558.9375,92585.5,,21094.853515625,41195.0546875,108479.296875,30466.69140625,128790.2578125,44760.609375,,,188442.40625,124081.7265625,23606.255859375,26818.396484375,24897.73046875,162957.375,72846.8515625,20455.154296875,127268.890625
2015-02-17,191435.5637389794,108268.34773093835,10285.64026273461,115919.81231903099,127634.19868572988,90922.31957926601,75656.50804974884,101673.51896326058,590.0869450823084,40978.38555315882,31243.39506380679,29717.48793777218,20652.402980517596,82527.47800695337,9194.458464353113,14988.390276418068,64831.12793250475,48963.846007318236,68817.54387878254,63494.88845552318,135099.72249838337,3421.6217327289633,20212.833984375,,,20747.138671875,,,92563.5625,93107.5703125,,21140.912109375,40284.4140625,111568.921875,30940.087890625,129175.2578125,43485.56640625,,,190623.453125,124560.796875,24014.890625,27163.021484375,25861.1875,163391.921875,74086.796875,20604.458984375,123488.59375
2015-02-18,192689.3179375492,109119.8105674237,10329.113524249755,116792.3104479909,128823.28362561017,91947.57817948051,76234.7681344878,102937.52609528229,586.9953846317221,41195.52056276612,31663.966442391742,29779.753972410224,20671.631958415266,84279.60644242354,9181.177400231129,15093.237938776147,64748.05499711912,48681.268315652385,68814.18847682141,62503.61223724298,135695.11311564595,3410.4840659103356,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,192603.9561061263,109689.20716471598,10314.085356149822,116833.53628885467,128415.1438735351,91740.27712211944,76210.4024827443,102284.40546331089,588.7471327946332,41178.28161949618,31606.10242451378,29996.41628979845,20989.020382385235,87280.65602291003,9258.807632065611,15632.666410333244,64865.89389796462,48579.627141167875,68827.71526144259,61442.03240269469,135215.57888904307,3389.25586191559,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,194284.46476595476,110721.66246776469,10377.761646257713,117466.6813517781,128029.96382983401,91937.02369308099,76407.78195224237,102862.2221925389,594.6002368751579,41631.51861912571,31950.771320643835,29821.717477981,21304.639958682237,88046.0006844392,9380.991770899273,16074.824021211243,65736.63980629994,49179.979547092225,70014.32906925911,61939.07625300111,136386.0695116222,3398.4358617439284,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,193994.5254553426,110684.26315270457,10343.35554862686,117423.04060751665,128023.41052035522,92234.89039521664,76340.62261459604,103900.36758670304,589.0128244026055,41850.19167253794,32769.98140603118,29407.658249300905,21080.66320211487,86760.58777676709,9434.366708028829,15330.719767417642,64926.34973047674,48743.96743974928,69922.34706122195,61229.444301524665,136986.6157826474,3393.845861829759,20268.716796875,,,21165.640625,,,92572.7734375,92957.8359375,,20987.380859375,40934.8671875,111225.625,31278.23828125,123014.8828125,49391.015625,,,193240.71875,123602.640625,24297.78515625,27100.361328125,26216.140625,162088.265625,73466.828125,20716.439453125,125168.7265625
2015-02-24,194300.04678638652,110626.08167672344,10381.217873916961,117428.03478722833,127673.4987383727,92729.22966716625,76307.31083691679,105131.3247106839,594.5316918142926,41740.55150706507,32524.367823468987,29570.91820695484,20968.206867990084,86222.43897498585,9450.013445570366,15072.842302708188,64671.090688304044,49888.220784446225,69695.92535373848,61433.811551677994,136647.65828159824,3444.946731942182,20292.662109375,,,21204.125,,,92582.0,92848.5625,,20987.380859375,41281.76953125,111568.921875,31312.04296875,122629.8828125,48317.296875,,,193676.890625,127914.3671875,24360.650390625,27444.9921875,26266.853515625,161219.15625,69127.0078125,20940.40234375,130209.0859375
2015-02-25,194765.91478317976,110709.70637496561,10414.95751441922,117944.12793153897,128577.41225799546,93116.86649140902,76555.31461321749,105928.45050998032,591.9187955758389,41781.242843773216,31795.619848149363,30145.094839143567,21413.084295603912,87726.59663024358,9438.840471046278,15095.899456311017,64387.12509694509,50313.68747907691,70061.0489710467,61757.55052729044,136416.5491876658,3445.030045385356,20364.505859375,,,20968.416015625,,,92586.609375,93228.984375,,21171.61328125,40327.78125,112598.78125,31481.1171875,123399.90625,45498.7890625,,,201092.484375,127435.2890625,24643.548828125,27601.642578125,26571.099609375,165999.25,70986.9375,20828.421875,131049.140625
2015-02-26,192326.61231482774,110008.16520063858,10279.008485982427,117032.07459644414,127523.79349893797,91513.35439841542,75614.49710200634,103294.11456082575,586.7828779763004,41372.49768083263,31832.38782617217,30453.99792304798,21138.60398193053,87656.97668059263,10703.908570879488,15175.70160389843,63357.37289958447,50100.299135186244,69453.15615901351,60408.886533823796,134108.3884598147,3383.9344816070516,20356.521484375,,,20968.416015625,,,92600.453125,93318.0234375,,21110.201171875,40848.13671875,112255.4765625,31312.04296875,120512.25,44827.7109375,,,202401.078125,131747.0,24957.876953125,27288.34375,26013.3125,177732.171875,75326.7421875,21649.615234375,132729.28125
2015-02-27,192018.70453344472,109721.57545274589,10279.916182473069,116606.70022173598,127853.83633546159,92003.89647974074,75778.30930428486,104351.29956000298,584.1386784817732,41249.87552778516,31410.797969346866,30691.353080183035,20921.535557106603,86243.1225524554,10588.05836459482,14920.682847004384,63599.01469577663,49946.535139419604,68958.80637717107,60443.18310542917,134635.32822319306,3423.083721205039,20288.671875,,,21055.001953125,,,92605.0703125,93407.046875,,20833.849609375,40414.5078125,110195.765625,30771.0234375,127250.140625,43955.32421875,,,200656.25,130788.8359375,24517.818359375,27382.333984375,25252.689453125,175993.96875,74396.796875,21686.94140625,136089.484375
2015-03-02,192939.52827097848,110546.53687776066,10312.412753873505,117276.19561401196,127133.47826507874,91181.32347425446,75602.3585298378,102253.15841669217,597.5347988766589,41215.85196345113,31517.238714848645,31319.913375971373,21192.211058023386,86963.60257183202,10688.067710367031,14457.842171068769,64362.827968234196,50269.98160086572,70626.2509592995,60011.2188834697,135328.64578678273,3527.822173271561,20412.40625,,,21030.951171875,,,92623.5234375,93698.4453125,,21847.142578125,40631.31640625,110882.3359375,30771.0234375,124362.484375,41807.87890625,,,204145.9375,133184.25,23637.689453125,26442.431640625,26165.4375,187726.890625,78426.609375,22097.537109375,133569.328125
2015-03-03,192424.00517722778,110189.28187492117,10274.108134937589,116750.39246225264,127085.1246967651,91115.57713241596,75693.08497549407,102028.90168401226,587.2734637375543,40710.70292888861,31628.56226777681,31570.58212164347,21164.894531611353,86924.8259096425,10637.06342989055,14642.248796114582,63775.65429140767,50505.241573075764,69967.83313642768,59810.80732084252,135001.14019357227,3455.8526081322634,20488.2421875,,,21122.349609375,,,92623.5234375,93483.9375,,21770.376953125,41021.58984375,114315.234375,31582.564453125,125132.5390625,43351.3515625,,,204582.125,132705.15625,23574.82421875,26505.1015625,26165.4375,182077.703125,78426.609375,22321.498046875,130209.0859375
2015-03-04,190632.56929785013,109202.69131295383,10166.17781992536,115793.57804498821,126040.84177182615,90717.58981664479,75323.750290744,101539.16619145125,590.8548997663893,40296.58078197017,31267.30254100822,31384.121131964028,20953.153461636975,87892.5326353237,10680.042825320736,14777.579950259998,63701.90130319074,50376.629039004445,69217.99016737938,59206.02186793834,134128.22613479942,3339.6278286476154,20472.27734375,,,21016.521484375,,,92632.7421875,93536.5703125,,22062.083984375,39807.43359375,112255.4765625,31616.376953125,130907.859375,44156.640625,,,200220.03125,130788.8359375,23794.8515625,26035.146484375,26520.396484375,180339.484375,80286.53125,21612.28515625,130629.109375
2015-03-05,191588.91250228882,109822.61624145508,10203.480210542679,116589.23667144775,126413.75,91124.30430030823,75645.6713886261,101807.94215583801,604.5415832996368,40501.44406795502,30869.655081748962,31675.969113349915,21316.10689496994,88575.00070953369,10818.832136631012,14702.834615945816,63897.15186882019,50468.17756175995,69585.65236759186,59137.996998786926,138313.5556125641,3275.76502096653,20496.2265625,,,21026.14453125,,,92651.1875,93492.0546875,,21831.7890625,39460.5078125,115001.78125,31717.8203125,132640.46875,43217.140625,,,200656.25,132705.15625,23511.953125,26223.123046875,26266.853515625,176428.515625,80286.53125,21649.615234375,130209.0859375
2015-03-06,189004.2569397837,108642.44345870521,10047.60882073897,115183.7395766303,123033.69770989381,90244.89655566495,75609.2148421146,99616.73619723413,596.6904850426217,39819.988546493,30934.056317076785,31229.43483837135,20902.85916241561,87316.98651712853,10602.940118828206,14216.444728081813,61959.89880496217,49593.487089667,68409.55979898619,58415.20550251985,136901.80938834976,3211.678926688386,20603.99609375,,,21021.330078125,,,92665.0390625,93767.2421875,,22138.845703125,40067.59765625,118777.984375,32461.732421875,130907.859375,46639.61328125,,,203273.53125,134142.390625,23071.888671875,26003.818359375,25759.771484375,180774.046875,80906.5,21388.32421875,133569.328125
2015-03-09,191326.7355512604,109839.64378812537,10169.873600826599,116625.75050224364,124153.46361427009,91399.38265925273,76258.42193124443,101351.61954762414,603.1300511180307,40607.28368965164,31317.941321821883,31548.643808321096,20987.55623073224,87398.02425391227,10624.575438371394,14109.977466425393,63530.67033226229,50496.56038163416,69496.9409654215,58565.714263506234,139064.19770543277,3248.8135457007447,20392.447265625,,,20992.4765625,,,92683.4765625,93500.140625,,21801.080078125,39113.6171875,116031.671875,32292.6640625,125710.0625,45364.578125,,,205454.5625,131747.0,23134.759765625,25627.857421875,25354.10546875,172952.09375,79666.5625,21313.671875,138189.640625
2015-03-10,189019.25855255127,108256.22989273071,10059.315903186798,115771.72623825073,124066.1679611206,92175.69854736328,76599.14420700073,103119.56209945679,616.1289111375809,39998.66375160217,30799.830348968506,30895.689538002014,20572.46936893463,85679.55694580078,10501.645478248596,14128.08769416809,63065.84010887146,49440.33193778992,68191.51919174194,58191.90316390991,137316.8366508484,3251.420084953308,20304.630859375,,,21208.935546875,,,92692.6953125,93500.140625,,21816.435546875,38289.70703125,118777.984375,32089.775390625,123399.90625,43753.99609375,,,206763.171875,125039.890625,23134.759765625,26317.115234375,25151.271484375,171213.875,81216.4921875,20865.748046875,138609.65625
2015-03-11,190500.50353728235,108729.67402749322,10130.910129682627,117672.27315023541,124578.24337768555,93282.27887831442,77380.61269028205,104930.4910087306,619.1670067634623,40358.67730280012,30546.798755190335,30978.975433446,20605.74822523864,86575.97747730464,10569.781841172487,14528.691982736811,63412.82739511086,50177.94495294429,68770.3343775738,58618.13659535162,138006.19079681486,3194.6022618509305,20316.611328125,,,21011.712890625,,,92701.9375,93552.7578125,,22630.134765625,37639.25390625,121181.0234375,31988.33203125,121089.78125,43552.67578125,,,204145.9375,126477.125,23040.458984375,25753.181640625,24948.439453125,167302.90625,77186.6640625,20716.439453125,135249.453125
2015-03-12,193629.1452094987,109844.31185489148,10256.254516133107,120064.4782372266,125000.66481564939,93711.76400043815,77682.35340097547,105240.310960114,615.7309034948121,39580.192084126174,31212.962630451657,31399.062325375155,21125.47327394318,88416.54366556183,10732.744284405839,14380.946896463167,64667.72642024048,51306.434573829174,70281.43277247995,58972.855682350695,140428.65963465348,3115.984735326958,20316.611328125,,,20905.8828125,,,92738.8203125,93730.8203125,,22215.611328125,37509.171875,118091.375,31684.00390625,120704.7578125,44156.640625,,,205018.34375,126956.203125,23983.453125,26317.115234375,24187.814453125,163391.921875,74706.7734375,20343.169921875,131469.1875
2015-03-13,191425.81890325993,108789.34283807874,10153.06268754648,119003.5968449153,124520.4566811584,93077.27557629347,77281.42220633104,104363.56165606529,613.2909614806704,39716.77440259606,30833.63909566775,30778.581366743892,20808.437187913805,86969.21773919836,10581.276616121177,14126.094508524984,64631.50629182346,50727.887505246326,68730.44968105853,58417.7712016087,139537.77354374528,3088.3050537109375,20360.515625,,,21093.48828125,,,92752.671875,93568.9453125,,22369.138671875,38246.34375,118091.375,31345.857421875,125132.5390625,44760.609375,,,203709.71875,126956.203125,24014.890625,25753.181640625,24187.814453125,165564.6875,75946.71875,20268.51953125,132309.234375
2015-03-16,196263.41430956125,111489.08804816008,10389.93138376926,121109.4051188305,125904.53217963874,94498.30329308286,78199.00104092807,106606.81484351121,627.8800616278604,40358.39951510355,31539.33415385289,31626.885558036156,21210.38578298036,88014.00778080337,11122.742856554221,14823.883708998095,66495.23838158324,52039.31589352805,70585.2037775293,59731.59496467188,141849.3811665494,3135.967108304787,20376.48046875,,,21035.765625,,,92761.8984375,93819.8671875,,22568.724609375,39720.6953125,120494.40625,31176.79296875,123784.9375,45767.21875,,,192368.265625,126477.125,23920.58203125,25909.826171875,23325.775390625,156439.078125,72536.8671875,20193.86328125,128528.9609375
2015-03-17,194436.5708770752,110957.17112731934,10272.008671760559,120661.83193206787,124427.08896636963,94091.00229644775,77683.7308959961,106806.99014282227,631.4955331087112,40237.04249572754,31863.11834526062,31200.42561340332,20994.884757995605,88899.80048370361,10986.533659934998,14656.678396224976,65858.85301971436,51507.98924255371,68958.24967575073,58875.87879943848,140985.56326293945,3127.329978466034,20835.501953125,,,21151.2109375,,,92771.1171875,93937.2265625,,22983.255859375,40110.96875,124957.1796875,32022.1484375,127057.640625,45498.7890625,,,198911.40625,131747.0,24392.07421875,26630.416015625,23528.611328125,159915.5,76256.703125,21239.017578125,136089.484375
2015-03-18,196453.3683552686,111864.69110425096,10369.270131062367,121429.59923212416,126658.97613660898,95016.00830940064,77740.42672291864,108691.25988100655,620.161956419106,40942.12840445107,32169.268801114522,31627.200554849114,21142.140726710204,90488.42336711474,11115.193901736056,15082.152771876426,68257.6098859869,51540.9000637359,69670.97579691792,60171.13615353126,141600.2274545515,3099.6900939941406,20835.501953125,,,21285.904296875,,,92780.34375,93973.6640625,,23075.376953125,40110.96875,124957.1796875,32157.404296875,125902.5703125,43485.56640625,,,198039.0,131747.0,24423.515625,26724.404296875,23528.611328125,157742.734375,74396.796875,21425.65234375,127688.8984375
