,000270.KS,000660.KS,005380.KS,005930.KS,006400.KS,009540.KS,012450.KS,028260.KS,034020.KS,035420.KS,042660.KS,051910.KS,055550.KS,068270.KS,069500.KS,105560.KS,133690.KS,148070.KS,153130.KS,207940.KS,229200.KS,261240.KS,360750.KS,411060.KS,458730.KS,AAPL,AMD,AMZN,AVGO,COST,GOOGL,JPM,LLY,META,MSFT,NVDA,TLT,TSLA,V,XOM
2024-07-31,2.635787441980836e-16,6.20287174075873e-16,,,,,0.0831115464942903,,,,,,0.06751906560591772,,1.3724055131632665e-16,0.04825355551652515,0.0,1.6177521889350133e-16,0.09999999999999923,,0.0,0.19999999999999915,0.0,0.19999999999999948,5.758075544485552e-16,,,1.2089419098094245e-15,0.10228557805055682,0.027880647895720582,,,0.13873671242327473,,,0.03221289401371387,0.0,,,
2024-08-31,,,,,,6.042179174442921e-16,0.1457150596778761,4.654674620216607e-16,,,,,0.03786570892917346,,7.294161687774463e-16,0.059005644698143955,1.2228216761737121e-15,7.498497819645387e-17,0.10000000000000273,,1.9092245975222402e-15,0.19999999999999193,8.509985771667972e-17,0.19999999999999676,2.2321563532795032e-17,,,,,0.14496723731589736,6.902372247692356e-16,0.04735418679926113,,8.367062560619205e-16,,0.06509216257964888,8.190343799821394e-16,,,
2024-09-30,,,,,,0.0,0.08943845660125306,,,,,,0.07302923493641525,,1.9249369419428279e-16,0.0107012469617247,3.58123988337769e-16,0.0,0.1021489473602538,0.0,1.3045050440524943e-15,0.19785105263974403,3.5925333228953453e-17,0.19999999999999943,0.0,0.0,,,0.11957576615855806,0.022042155519238812,,,0.1499999999999997,,,0.03521313982281063,6.177903339962089e-16,,,
2024-10-31,,,,,,1.4388443453630724e-16,0.10585733464319123,,,,,,0.08907337399938449,,8.511444315840582e-17,0.0,0.0,3.3317100442739315e-16,0.09999999999999977,0.0,0.0,0.19999999999999984,0.0,0.19999999999999984,0.0,,,,0.11052619424989302,0.013423215630314332,,,0.14999999999999986,0.003513558439983459,,0.02760632303723376,0.0,,,
2024-11-30,,,,,,0.005007264496813071,0.09321184692295381,,,,,,0.06719911799130843,,0.0,0.030654961778465908,0.0,7.584564265386382e-17,0.10000000000000127,0.0,0.0,0.19999999999999993,1.3525211603172938e-16,0.19999999999999993,0.0,,,,0.14290857695949977,0.0883119595179317,,0.0624839408658524,,0.008988423002568854,,0.0012339084646046823,1.806607755285161e-16,,,
2024-12-31,,,,,,0.03735914242096034,0.1266319326434004,,,,,,0.06340723560995676,,0.0,0.0,0.0,2.2841737883738523e-16,0.10000000000000064,0.0,3.738173988863315e-17,0.1999999999999998,1.2646784761254445e-16,0.1999999999999998,0.0,,,,,0.11134958981896809,,0.09067236064041684,,0.02350092890283616,,0.04707880996346089,0.0,0.0,,
2025-01-31,,,,,,0.004011665770295136,0.09594121836462464,,,,0.07787567772111348,,,,0.0,0.036642448090894245,0.0,0.0,0.09999999999999966,0.04047290792466989,0.0,0.19999999999999987,2.033721312877662e-16,0.1999999999999997,0.057306440322992265,,,9.408419211542675e-17,0.12323451742419717,,,,,0.019462307712936888,,0.04505281666827668,0.0,0.0,,
2025-02-28,,,,,,0.005416472428074337,0.09465807644266368,,3.089919841893421e-16,,0.044821690814987755,,,,2.95439222130347e-17,,1.0752832437874985e-16,1.6640270027508154e-17,0.09999999999999716,0.028128878954318575,1.1639052626281724e-15,0.19999999999999948,0.0,0.19999999999999957,0.004080613815002306,,,2.841495181627448e-16,0.11286074072501676,,,0.1384261011675061,,0.07160742565243242,,,0.0,0.0,,
2025-03-31,,,,,,0.04017764903164381,0.11196605665989623,,1.7546657623050246e-16,,0.019933449068647226,,,,2.2920113980781277e-16,,3.425554512888893e-16,4.523086351456898e-17,0.09999999999999738,0.0,1.8955478671914341e-16,0.19999999999999923,0.0,0.19999999999999915,0.0,8.482181179014145e-17,,,,0.06798412682461281,,0.1289286298895401,,0.07672873289422706,,,3.9116852474636763e-16,,0.054281355631435345,
2025-04-30,,,,,,0.05181009852930133,0.1205129761605825,,0.0,,0.015449508012461238,,,,0.0,,1.0046937941203728e-16,7.677645985537832e-17,0.10000000000000053,0.0,0.0,0.1999999999999998,0.0,0.1999999999999998,0.0,,,,,0.09008494043202163,,0.14999999999999983,,0.07214247686563315,,,0.0,0.0,1.760223078182194e-17,
2025-05-31,,,,,,0.01876951483933165,0.09246207143431967,,0.0,,0.04727662184794561,,,,2.7980132256649995e-17,,0.0,5.041457843231788e-17,0.16136664946674648,0.0,5.6248372865020805e-16,0.13863335053325265,0.0,0.1999999999999999,0.0,,,,0.11153247585109323,0.14999999999999994,,0.07202635079527916,,,,,0.0,1.622942409781949e-19,0.007932965232031195,
2025-06-30,,,,,,0.0,0.07902139352036311,,0.0,,0.020827464923098213,,0.07822813784190306,,0.0,,2.1864670032799877e-16,1.3781963465629964e-16,0.22764935061755645,,4.527035509611275e-16,0.07235064938244262,0.0,0.19999999999999987,0.0,,,,0.09936646816161435,0.035628621451791104,,0.124250373503481,,0.06267754059774944,,,0.0,,1.2890542973935395e-17,
2025-07-31,,,,,,0.0,0.06899866780244873,,0.0,,0.03800295355259266,,,,0.0,0.08812730596599253,0.0,0.0,0.2123291471284536,,6.048369093916578e-16,0.08767085287154588,3.9432248795693467e-16,0.19999999999999976,7.466723532213019e-17,,,,0.09649357752818395,,,0.10795532690664368,,0.05334128197879187,0.02005804982259667,0.027022836442749568,1.2929312673473704e-17,,,
2025-08-31,,,,,,0.00600532906249515,0.04755083277183625,,2.574957408438371e-16,,0.04054861330572659,,0.0727776962532421,,0.0,,0.0,0.0,0.2430398988911232,,3.1217332890382915e-16,0.05696010110887762,2.2882950780453694e-18,0.19999999999999948,0.0,,,,0.09775795685480095,,,0.13752470991371915,,0.04704482278399026,0.003127961807320607,0.04766207724686801,2.118955592192422e-16,,,
2025-09-30,,,,,,0.03789964620849193,0.06252348370374743,,0.0,,0.0434927993590531,,,,0.0,0.07924766802636339,7.575831422620156e-17,0.050000000000000384,0.2500000000000006,,0.0,0.0,2.4357476362638773e-16,0.2000000000000003,0.0,,,,0.08778768319237351,,1.392148651825746e-16,0.08821820346240052,,,0.027441184532560142,0.0733893315150082,1.3106117712063954e-16,,,
2025-10-31,,7.676466609085827e-17,,,,0.062362974505726615,0.06427842597729777,,0.023240867691394912,,0.05607403333287253,,,,8.321921472057198e-17,,0.0,0.049999999999999566,0.2500000000000001,,0.0,9.159302351657401e-16,0.0,0.20000000000000007,0.0,,,,0.10005271514830245,,0.0,0.09668054450603296,,,,0.09731043883837205,0.0,0.0,,
2025-11-30,,2.898132042656438e-17,,0.0,,0.04861385143851344,,,0.016837216607222236,,0.05714997034722171,,,,0.0,,3.7088449963925544e-16,0.023760373436651692,0.25000000000000033,,1.0346926601905904e-16,0.026239626563347794,0.0,0.20000000000000004,0.013426538482369884,,0.001308713301902981,,0.11869869845244316,,0.012974808530991418,0.14999999999999997,,,,0.08099020283933478,0.0,,,
2025-12-31,,0.006427158893538135,,4.1659571174303076e-16,,,,,0.020230928367494568,,0.04446509603951235,,0.0955186776279777,,2.1453123419663345e-16,,0.12821813189563078,4.926853313506722e-16,0.24999999999999312,,6.74780580315865e-16,0.0673011304055639,0.027042250688536832,0.1826988695944362,0.02221993385640917,0.03466102690601975,0.009083261219175465,,0.042925014724639936,,1.0529243683025857e-15,,0.06920851978106876,,,,4.959835706549577e-16,,,
2026-01-31,,0.0,,4.595511335004371e-16,,,,0.03587987565166156,0.025807872793715884,,0.04658026007570648,,,,0.0,,0.10781514547183904,0.028007987361682824,0.24999999999999528,,1.0742929736140917e-15,0.036215133410078544,0.07156214487945746,0.1857768792282386,0.05045875556001192,0.028053680490662584,0.007971207377759049,,0.055465238364653904,,6.521110162609435e-16,,0.07040581933453433,,,,3.49925249628422e-16,,,
2026-02-28,,0.00862803146104627,0.005486550053765891,0.0,,,,0.07554831117724913,0.03129104800111085,,,,,,0.0,,0.032668069785351715,0.17903366098971424,0.07369134493551766,,0.0,0.07835833233114062,0.08146352630143702,0.16891666174362835,0.07490435104091706,,0.0,,,,0.05302066213309318,,,,,0.08738897201826365,0.0,0.019111630786721772,,0.030488847241042394
2026-03-31,,0.01422181787307652,0.0,1.7177696765618226e-16,,,,,0.026413841686006294,,,,0.1306144842488764,,2.7180779623108635e-16,,0.015397512223095823,0.005548015351892402,0.21148407470850988,,1.1696237191006232e-15,0.13296790993959556,2.646341433871895e-16,0.13017647127474447,0.07602510261705119,,3.917483882736936e-17,,0.07944910242128282,,3.5501913256697183e-16,,,,,0.07864383539268037,2.6409817851333096e-16,,,0.09905783226318579
2026-04-30,,0.029632831376668497,6.863154412364595e-16,7.576286833937542e-16,,,,,0.008850214046716914,,,,0.10640585440689145,,4.559234761114806e-17,,0.08605166842100778,1.5252561441253401e-16,0.18792168596613631,,1.5331060213309936e-15,0.16207831403385908,2.7429056063097016e-16,0.10257908458211305,6.785302178360026e-16,,0.00564007476644525,,,0.14999999999999897,0.013546356631448852,0.11478959382917807,,,,,1.021512028751483e-15,,,0.03250432193953044
